;id;;lat;;lng;
mark0;5557720;mark1;44.30353;mark2;0.20997;mark3
mark0;5566016;mark1;45.78446;mark2;0.08789;mark3
mark0;5574037;mark1;43.77547;mark2;1.29307;mark3
mark0;5575087;mark1;44.50549;mark2;0.1704;mark3
mark0;5588815;mark1;44.86969;mark2;0.1842;mark3
mark0;5596084;mark1;44.60312;mark2;1.13341;mark3
mark0;5597304;mark1;44.26037;mark2;1.58861;mark3
mark0;5598349;mark1;44.23143;mark2;2.04216;mark3
mark0;5599394;mark1;48.18313;mark2;-3.30412;mark3
mark0;5609632;mark1;44.07681;mark2;1.65184;mark3
mark0;5615030;mark1;44.19734;mark2;0.93426;mark3
mark0;5618029;mark1;44.06428;mark2;1.95134;mark3
mark0;5627862;mark1;48.14108;mark2;-2.86966;mark3
mark0;5646164;mark1;44.35345;mark2;0.90562;mark3
mark0;5647974;mark1;44.46619;mark2;1.69939;mark3
mark0;5648486;mark1;44.46614;mark2;1.69921;mark3
mark0;5649285;mark1;44.46786;mark2;1.69922;mark3
mark0;5664140;mark1;45.65535;mark2;0.06767;mark3
mark0;5664503;mark1;44.01743;mark2;1.3603;mark3
mark0;5664617;mark1;45.65637;mark2;0.06859;mark3
mark0;5665563;mark1;44.322;mark2;1.191;mark3
mark0;5675301;mark1;43.82794;mark2;1.97317;mark3
mark0;5677434;mark1;44.352;mark2;0.905;mark3
mark0;5690671;mark1;43.06616;mark2;0.0178;mark3
mark0;5701532;mark1;43.93404;mark2;0.6202;mark3
mark0;5711611;mark1;45.78542;mark2;0.08762;mark3
mark0;5724277;mark1;44.12794;mark2;1.87647;mark3
mark0;5742818;mark1;44.34957;mark2;1.54126;mark3
mark0;5751586;mark1;43.80357;mark2;1.21445;mark3
mark0;5759949;mark1;44.32125;mark2;1.18412;mark3
mark0;5767861;mark1;44.22543;mark2;0.97244;mark3
mark0;5778789;mark1;44.40209;mark2;1.06627;mark3
mark0;5793140;mark1;43.92373;mark2;1.69932;mark3
mark0;5807802;mark1;44.64044;mark2;1.27855;mark3
mark0;5810555;mark1;44.469;mark2;1.658;mark3
mark0;5812528;mark1;44.27614;mark2;1.3923;mark3
mark0;5819390;mark1;44.2284;mark2;1.36436;mark3
mark0;5822725;mark1;48.06794;mark2;-3.21187;mark3
mark0;5823331;mark1;48.19783;mark2;-3.05177;mark3
mark0;5828466;mark1;43.68011;mark2;1.89039;mark3
mark0;5829938;mark1;43.68341;mark2;1.42016;mark3
mark0;5832491;mark1;44.27528;mark2;2.44082;mark3
mark0;5845740;mark1;44.35839;mark2;1.56789;mark3
mark0;5852977;mark1;44.352;mark2;2.033;mark3
mark0;5856588;mark1;43.72403;mark2;1.39462;mark3
mark0;5866343;mark1;44.35609;mark2;1.56952;mark3
mark0;5871386;mark1;44.5129;mark2;0.16668;mark3
mark0;5879856;mark1;44.22445;mark2;1.00925;mark3
mark0;5887998;mark1;43.79664;mark2;1.61741;mark3
mark0;5889591;mark1;44.38765;mark2;0.82669;mark3
mark0;5898790;mark1;43.06546;mark2;0.14687;mark3
mark0;5935118;mark1;44.3588;mark2;1.72418;mark3
mark0;5952216;mark1;43.94475;mark2;0.62407;mark3
mark0;5957065;mark1;45.76876;mark2;-0.06648;mark3
mark0;5957317;mark1;45.76726;mark2;-0.06447;mark3
mark0;5964073;mark1;44.29598;mark2;1.8378;mark3
mark0;5967125;mark1;45.76654;mark2;-0.06551;mark3
mark0;5971326;mark1;43.90051;mark2;1.89734;mark3
mark0;6018202;mark1;44.35307;mark2;2.03804;mark3
mark0;6021631;mark1;43.598;mark2;1.502;mark3
mark0;6029084;mark1;48.28049;mark2;-2.87979;mark3
mark0;6042433;mark1;44.13077;mark2;1.46942;mark3
mark0;6048397;mark1;44.25946;mark2;1.58821;mark3
mark0;6049084;mark1;48.23759;mark2;-3.27613;mark3
mark0;6058585;mark1;44.14771;mark2;1.77781;mark3
mark0;6068296;mark1;47.38739;mark2;-0.33843;mark3
mark0;6069113;mark1;44.36959;mark2;1.62733;mark3
mark0;6104074;mark1;44.63742;mark2;1.07309;mark3
mark0;6116226;mark1;44.23432;mark2;1.77548;mark3
mark0;6116516;mark1;44.35611;mark2;1.42566;mark3
mark0;6123865;mark1;44.00923;mark2;0.91187;mark3
mark0;6125532;mark1;43.47195;mark2;1.54974;mark3
mark0;6127725;mark1;43.47146;mark2;1.5482;mark3
mark0;6136836;mark1;47.36133;mark2;-0.35472;mark3
mark0;6144431;mark1;44.87592;mark2;0.04656;mark3
mark0;6154810;mark1;47.38224;mark2;-0.34211;mark3
mark0;6188057;mark1;44.03;mark2;2.027;mark3
mark0;6218832;mark1;44.17578;mark2;1.4528;mark3
mark0;6229645;mark1;44.55918;mark2;0.13601;mark3
mark0;6256326;mark1;44.86329;mark2;-0.06606;mark3
mark0;6283025;mark1;48.21817;mark2;-3.13711;mark3
mark0;6284688;mark1;44.0365;mark2;0.95029;mark3
mark0;6284767;mark1;44.29109;mark2;1.28349;mark3
mark0;6286761;mark1;44.26382;mark2;1.96023;mark3
mark0;6287260;mark1;44.27608;mark2;1.94337;mark3
mark0;6288426;mark1;44.27601;mark2;1.94362;mark3
mark0;6298519;mark1;44.49527;mark2;0.17444;mark3
mark0;6307034;mark1;44.38735;mark2;2.33379;mark3
mark0;6314413;mark1;48.20735;mark2;-3.04641;mark3
mark0;6334008;mark1;44.1468;mark2;1.85177;mark3
mark0;6335851;mark1;44.2385;mark2;1.76225;mark3
mark0;6338824;mark1;49.35589;mark2;0.94945;mark3
mark0;6341974;mark1;43.63526;mark2;1.47403;mark3
mark0;6361244;mark1;45.76751;mark2;-0.02858;mark3
mark0;6365502;mark1;43.59997;mark2;1.48046;mark3
mark0;6394354;mark1;44.22829;mark2;2.30187;mark3
mark0;6394674;mark1;44.46371;mark2;1.6688;mark3
mark0;6406156;mark1;43.69075;mark2;0.91663;mark3
mark0;6419515;mark1;45.6746;mark2;0.15738;mark3
mark0;6432365;mark1;44.34823;mark2;0.76976;mark3
mark0;6433117;mark1;43.65973;mark2;1.47171;mark3
mark0;6435481;mark1;44.358;mark2;1.725;mark3
mark0;6435512;mark1;47.39294;mark2;-0.37412;mark3
mark0;6439397;mark1;44.4082;mark2;2.28863;mark3
mark0;6441582;mark1;44.22532;mark2;2.30221;mark3
mark0;6444464;mark1;44.37373;mark2;1.56355;mark3
mark0;6447586;mark1;48.19862;mark2;-3.05673;mark3
mark0;6449777;mark1;43.82;mark2;1.431;mark3
mark0;6456011;mark1;43.6743;mark2;1.20909;mark3
mark0;6457617;mark1;43.67371;mark2;1.2096;mark3
mark0;6469363;mark1;44.5216;mark2;0.03361;mark3
mark0;6469859;mark1;44.51972;mark2;0.03362;mark3
mark0;6470114;mark1;44.52141;mark2;0.03225;mark3
mark0;6472213;mark1;45.00557;mark2;-0.2616;mark3
mark0;6477105;mark1;43.88349;mark2;0.98799;mark3
mark0;6485834;mark1;43.85033;mark2;1.80891;mark3
mark0;6497230;mark1;43.319;mark2;1.589;mark3
mark0;6499181;mark1;43.734;mark2;1.223;mark3
mark0;6501341;mark1;44.33696;mark2;1.20648;mark3
mark0;6520981;mark1;43.63934;mark2;1.53358;mark3
mark0;6532399;mark1;44.20678;mark2;1.18976;mark3
mark0;6538863;mark1;44.92198;mark2;-0.43741;mark3
mark0;6563827;mark1;44.15177;mark2;1.75637;mark3
mark0;6571616;mark1;43.42376;mark2;1.50552;mark3
mark0;6572444;mark1;44.38745;mark2;0.82659;mark3
mark0;6572961;mark1;44.63216;mark2;1.25092;mark3
mark0;6580268;mark1;44.72783;mark2;0.20468;mark3
mark0;6595226;mark1;44.66832;mark2;1.10708;mark3
mark0;6601706;mark1;48.33125;mark2;-3.19983;mark3
mark0;6618666;mark1;44.37686;mark2;1.6357;mark3
mark0;6621740;mark1;44.82279;mark2;0.07693;mark3
mark0;6629957;mark1;48.25444;mark2;-3.0147;mark3
mark0;6635274;mark1;44.94846;mark2;-0.29564;mark3
mark0;6637102;mark1;44.52717;mark2;0.98377;mark3
mark0;6655455;mark1;43.90911;mark2;1.85263;mark3
mark0;6660861;mark1;44.25985;mark2;1.30597;mark3
mark0;6668037;mark1;44.74467;mark2;1.26036;mark3
mark0;6668047;mark1;44.04939;mark2;1.9743;mark3
mark0;6669384;mark1;44.0065;mark2;1.34067;mark3
mark0;6670167;mark1;43.42718;mark2;1.56041;mark3
mark0;6675914;mark1;44.05451;mark2;1.38572;mark3
mark0;6681885;mark1;44.35953;mark2;1.78756;mark3
mark0;6683240;mark1;43.9628;mark2;0.69293;mark3
mark0;6703374;mark1;44.47178;mark2;1.68275;mark3
mark0;6708475;mark1;47.3929;mark2;-0.37255;mark3
mark0;6710090;mark1;44.11976;mark2;1.69513;mark3
mark0;6711051;mark1;44.88302;mark2;-0.50176;mark3
mark0;6718362;mark1;44.27033;mark2;1.35682;mark3
mark0;6719752;mark1;44.00698;mark2;1.33993;mark3
mark0;6723630;mark1;44.02073;mark2;0.61261;mark3
mark0;6733231;mark1;43.6261;mark2;1.52795;mark3
mark0;6739238;mark1;44.07796;mark2;1.64394;mark3
mark0;6743072;mark1;44.09023;mark2;1.21367;mark3
mark0;6759262;mark1;44.20602;mark2;0.74027;mark3
mark0;6760021;mark1;44.36074;mark2;0.92909;mark3
mark0;6763100;mark1;48.20514;mark2;-3.03874;mark3
mark0;6765030;mark1;44.31876;mark2;0.11131;mark3
mark0;6765753;mark1;44.31703;mark2;0.11245;mark3
mark0;6771134;mark1;48.22009;mark2;-3.17707;mark3
mark0;6780611;mark1;44.3932;mark2;0.2485;mark3
mark0;6785786;mark1;44.30034;mark2;1.95305;mark3
mark0;6796664;mark1;44.95498;mark2;-0.41377;mark3
mark0;6801956;mark1;44.02881;mark2;0.8616;mark3
mark0;6817233;mark1;44.9355;mark2;-0.29126;mark3
mark0;6821358;mark1;45.70958;mark2;0.0023;mark3
mark0;6829723;mark1;44.33178;mark2;1.34104;mark3
mark0;6831565;mark1;43.91315;mark2;0.95377;mark3
mark0;6840452;mark1;44.17003;mark2;1.7973;mark3
mark0;6859229;mark1;44.41646;mark2;0.26131;mark3
mark0;6875063;mark1;44.16563;mark2;1.145;mark3
mark0;6879239;mark1;44.06998;mark2;1.76333;mark3
mark0;6894372;mark1;44.06461;mark2;1.9527;mark3
mark0;6897333;mark1;44.52917;mark2;0.9838;mark3
mark0;6898315;mark1;44.36218;mark2;2.02178;mark3
mark0;6899862;mark1;43.98308;mark2;1.14976;mark3
mark0;6918574;mark1;44.0299;mark2;1.35729;mark3
mark0;6929728;mark1;44.36703;mark2;1.42172;mark3
mark0;6930767;mark1;44.06645;mark2;1.9526;mark3
mark0;6931250;mark1;43.19205;mark2;0.16201;mark3
mark0;6931415;mark1;43.228;mark2;0.069;mark3
mark0;6934436;mark1;43.82753;mark2;1.29454;mark3
mark0;6937176;mark1;43.19393;mark2;1.45147;mark3
mark0;6950926;mark1;44.20688;mark2;1.66937;mark3
mark0;6960352;mark1;44.93739;mark2;-0.50242;mark3
mark0;6968907;mark1;44.24491;mark2;1.71836;mark3
mark0;6978259;mark1;44.06868;mark2;1.76393;mark3
mark0;6979022;mark1;44.06866;mark2;1.76419;mark3
mark0;7001766;mark1;44.30474;mark2;1.12145;mark3
mark0;7003825;mark1;45.79643;mark2;0.02754;mark3
mark0;7016060;mark1;44.968;mark2;-0.31;mark3
mark0;7016513;mark1;43.08186;mark2;0.15696;mark3
mark0;7017936;mark1;44.25583;mark2;1.13805;mark3
mark0;7018174;mark1;45.65159;mark2;0.15562;mark3
mark0;7020944;mark1;43.88253;mark2;0.99057;mark3
mark0;7026378;mark1;44.19677;mark2;1.70489;mark3
mark0;7029511;mark1;44.415;mark2;2.41063;mark3
mark0;7030035;mark1;44.41491;mark2;2.41125;mark3
mark0;7040474;mark1;43.70457;mark2;1.25507;mark3
mark0;7043475;mark1;48.26545;mark2;-2.88034;mark3
mark0;7057416;mark1;44.01711;mark2;1.35204;mark3
mark0;7065526;mark1;44.10478;mark2;1.1197;mark3
mark0;7069692;mark1;43.66109;mark2;1.18606;mark3
mark0;7070856;mark1;44.3393;mark2;1.54494;mark3
mark0;7075942;mark1;44.14279;mark2;1.42121;mark3
mark0;7085584;mark1;48.21752;mark2;-3.15009;mark3
mark0;7086346;mark1;44.81505;mark2;0.06646;mark3
mark0;7086631;mark1;48.21678;mark2;-3.14888;mark3
mark0;7112781;mark1;44.029;mark2;2.027;mark3
mark0;7143427;mark1;48.08495;mark2;-2.79475;mark3
mark0;7147530;mark1;44.52443;mark2;0.03413;mark3
mark0;7169080;mark1;44.58598;mark2;1.23331;mark3
mark0;7169689;mark1;44.26068;mark2;2.42497;mark3
mark0;7172226;mark1;44.46753;mark2;1.69372;mark3
mark0;7176953;mark1;44.333;mark2;1.52133;mark3
mark0;7193849;mark1;44.29159;mark2;0.84544;mark3
mark0;7197907;mark1;44.80022;mark2;0.06515;mark3
mark0;7208180;mark1;44.13273;mark2;1.71172;mark3
mark0;7211990;mark1;48.11858;mark2;-2.94997;mark3
mark0;7215802;mark1;44.63939;mark2;1.26684;mark3
mark0;7219061;mark1;44.29029;mark2;1.13642;mark3
mark0;7240735;mark1;44.41187;mark2;2.28265;mark3
mark0;7244133;mark1;44.41005;mark2;2.2828;mark3
mark0;7250632;mark1;44.29043;mark2;2.55658;mark3
mark0;7252875;mark1;44.58433;mark2;1.16498;mark3
mark0;7272255;mark1;44.99718;mark2;-0.44071;mark3
mark0;7276054;mark1;43.72103;mark2;1.10053;mark3
mark0;7282127;mark1;44.69361;mark2;1.27725;mark3
mark0;7286892;mark1;44.35078;mark2;1.19561;mark3
mark0;7289532;mark1;44.289;mark2;0.983;mark3
mark0;7307827;mark1;44.90183;mark2;-0.48732;mark3
mark0;7314615;mark1;43.48497;mark2;1.51366;mark3
mark0;7314995;mark1;44.61585;mark2;1.37025;mark3
mark0;7319572;mark1;44.49749;mark2;0.18489;mark3
mark0;7324883;mark1;43.31481;mark2;1.53458;mark3
mark0;7335050;mark1;44.44237;mark2;0.99002;mark3
mark0;7337701;mark1;43.75497;mark2;1.78971;mark3
mark0;7339471;mark1;44.092;mark2;1.137;mark3
mark0;7352435;mark1;47.48546;mark2;-1.12288;mark3
mark0;7353314;mark1;44.88633;mark2;-0.39753;mark3
mark0;7359186;mark1;44.26875;mark2;2.11484;mark3
mark0;7359367;mark1;43.37897;mark2;1.61445;mark3
mark0;7361284;mark1;44.84993;mark2;0.0618;mark3
mark0;7365619;mark1;44.30312;mark2;0.98776;mark3
mark0;7378213;mark1;43.38028;mark2;1.61491;mark3
mark0;7381469;mark1;43.87384;mark2;1.3926;mark3
mark0;7394446;mark1;44.30148;mark2;1.48115;mark3
mark0;7398834;mark1;43.863;mark2;0.812;mark3
mark0;7412745;mark1;44.23668;mark2;1.0892;mark3
mark0;7430954;mark1;44.15218;mark2;1.75505;mark3
mark0;7450996;mark1;43.862;mark2;0.812;mark3
mark0;7454865;mark1;45.67791;mark2;0.17402;mark3
mark0;7456885;mark1;44.01764;mark2;1.35336;mark3
mark0;7466067;mark1;45.66075;mark2;0.16302;mark3
mark0;7469047;mark1;48.19411;mark2;-3.09026;mark3
mark0;7474307;mark1;48.1944;mark2;-3.09097;mark3
mark0;7484960;mark1;43.82297;mark2;1.13646;mark3
mark0;7489080;mark1;44.698;mark2;0.004;mark3
mark0;7525556;mark1;43.85171;mark2;1.23775;mark3
mark0;7539152;mark1;44.35471;mark2;2.03608;mark3
mark0;7539347;mark1;44.35277;mark2;2.03823;mark3
mark0;7555112;mark1;43.77988;mark2;1.45569;mark3
mark0;7567932;mark1;43.8296;mark2;0.78927;mark3
mark0;7568154;mark1;44.49585;mark2;0.17274;mark3
mark0;7587797;mark1;44.49607;mark2;0.17238;mark3
mark0;7622456;mark1;44.08511;mark2;1.02332;mark3
mark0;7623337;mark1;44.42139;mark2;1.49623;mark3
mark0;7642372;mark1;43.93515;mark2;1.91755;mark3
mark0;7655090;mark1;45.71209;mark2;0.00106;mark3
mark0;7658553;mark1;43.69456;mark2;1.31344;mark3
mark0;7659816;mark1;43.228;mark2;0.069;mark3
mark0;7675961;mark1;44.83978;mark2;0.21954;mark3
mark0;7676580;mark1;43.91614;mark2;0.64092;mark3
mark0;7684304;mark1;43.74161;mark2;1.99237;mark3
mark0;7691800;mark1;43.946;mark2;0.777;mark3
mark0;7708535;mark1;43.228;mark2;0.069;mark3
mark0;7728939;mark1;44.09355;mark2;1.08027;mark3
mark0;7742907;mark1;44.3759;mark2;0.03026;mark3
mark0;7755566;mark1;44.17846;mark2;0.66429;mark3
mark0;7760730;mark1;43.80328;mark2;2.00144;mark3
mark0;7771671;mark1;47.41805;mark2;-0.35164;mark3
mark0;7781090;mark1;44.43;mark2;1.615;mark3
mark0;7783830;mark1;43.65202;mark2;1.31659;mark3
mark0;7783861;mark1;44.00837;mark2;1.3542;mark3
mark0;7785918;mark1;44.09721;mark2;1.08517;mark3
mark0;7786904;mark1;43.77477;mark2;1.29557;mark3
mark0;7794505;mark1;44.24118;mark2;1.27414;mark3
mark0;7796971;mark1;43.43263;mark2;1.44416;mark3
mark0;7797412;mark1;44.91184;mark2;-0.32506;mark3
mark0;7797908;mark1;44.39485;mark2;0.33114;mark3
mark0;7804853;mark1;44.156;mark2;0.835;mark3
mark0;7830124;mark1;44.19093;mark2;1.28539;mark3
mark0;7847018;mark1;45.65444;mark2;0.1299;mark3
mark0;7850760;mark1;45.6782;mark2;0.1027;mark3
mark0;7855109;mark1;45.71164;mark2;0.00175;mark3
mark0;7865468;mark1;44.04606;mark2;1.896;mark3
mark0;7881812;mark1;43.68088;mark2;1.58432;mark3
mark0;7893488;mark1;44.46572;mark2;1.86153;mark3
mark0;7896238;mark1;44.46696;mark2;1.8613;mark3
mark0;7910231;mark1;44.40691;mark2;1.85994;mark3
mark0;7927079;mark1;44.45619;mark2;0.295;mark3
mark0;7978838;mark1;44.30979;mark2;2.26512;mark3
mark0;7979655;mark1;45.65218;mark2;0.14594;mark3
mark0;7980118;mark1;44.75153;mark2;1.22277;mark3
mark0;8008902;mark1;44.96887;mark2;-0.31135;mark3
mark0;8043437;mark1;48.13709;mark2;-3.19103;mark3
mark0;8060148;mark1;43.66535;mark2;1.42959;mark3
mark0;8084317;mark1;47.52539;mark2;-1.11294;mark3
mark0;8093149;mark1;44.93148;mark2;-0.30569;mark3
mark0;8102252;mark1;44.19534;mark2;2.10288;mark3
mark0;8103589;mark1;44.199;mark2;2.418;mark3
mark0;8120809;mark1;45.71525;mark2;0.21336;mark3
mark0;8124312;mark1;43.29235;mark2;1.59445;mark3
mark0;8128897;mark1;48.16817;mark2;-2.85983;mark3
mark0;8156260;mark1;45.00115;mark2;-0.46227;mark3
mark0;8165519;mark1;43.06506;mark2;0.14926;mark3
mark0;8169560;mark1;43.21702;mark2;0.07175;mark3
mark0;8190800;mark1;43.802;mark2;1.461;mark3
mark0;8197320;mark1;44.37254;mark2;0.24016;mark3
mark0;8201915;mark1;43.02931;mark2;0.14673;mark3
mark0;8216497;mark1;43.80997;mark2;0.85719;mark3
mark0;8218421;mark1;44.0799;mark2;0.88244;mark3
mark0;8231654;mark1;44.30448;mark2;2.10741;mark3
mark0;8238203;mark1;43.07393;mark2;0.00276;mark3
mark0;8245340;mark1;44.40246;mark2;1.29601;mark3
mark0;8246342;mark1;44.40602;mark2;0.03846;mark3
mark0;8246955;mark1;43.8488;mark2;1.6539;mark3
mark0;8252973;mark1;44.05506;mark2;1.39547;mark3
mark0;8253893;mark1;44.20689;mark2;1.49784;mark3
mark0;8263125;mark1;43.79526;mark2;1.16258;mark3
mark0;8263380;mark1;43.79363;mark2;1.16033;mark3
mark0;8266061;mark1;48.16742;mark2;-2.85809;mark3
mark0;8269366;mark1;43.66736;mark2;1.49663;mark3
mark0;8270117;mark1;43.45301;mark2;1.39665;mark3
mark0;8299470;mark1;44.92;mark2;-0.495;mark3
mark0;8302744;mark1;44.91524;mark2;-0.34107;mark3
mark0;8347172;mark1;44.01613;mark2;0.84087;mark3
mark0;8358713;mark1;44.48909;mark2;0.34092;mark3
mark0;8366128;mark1;47.394;mark2;-0.37292;mark3
mark0;8369616;mark1;44.38808;mark2;0.82245;mark3
mark0;8376591;mark1;43.43088;mark2;1.31861;mark3
mark0;8384057;mark1;44.89133;mark2;-0.5034;mark3
mark0;8400284;mark1;44.40942;mark2;2.28844;mark3
mark0;8404468;mark1;45.71578;mark2;0.2043;mark3
mark0;8404520;mark1;45.71375;mark2;0.20505;mark3
mark0;8432694;mark1;44.90616;mark2;-0.32109;mark3
mark0;8435751;mark1;48.06786;mark2;-3.20546;mark3
mark0;8436189;mark1;45.69851;mark2;0.17115;mark3
mark0;8441557;mark1;43.80848;mark2;1.3293;mark3
mark0;8492667;mark1;44.01382;mark2;1.36437;mark3
mark0;8492691;mark1;44.01226;mark2;1.36574;mark3
mark0;8497086;mark1;43.78436;mark2;1.67989;mark3
mark0;8502949;mark1;43.06881;mark2;0.14404;mark3
mark0;8503133;mark1;45.65134;mark2;0.15396;mark3
mark0;8511051;mark1;44.40058;mark2;1.01893;mark3
mark0;8520365;mark1;43.42878;mark2;1.31726;mark3
mark0;8525567;mark1;44.214;mark2;1.596;mark3
mark0;8526516;mark1;44.419;mark2;0.243;mark3
mark0;8573329;mark1;44.31213;mark2;2.10499;mark3
mark0;8592169;mark1;44.24186;mark2;0.91528;mark3
mark0;8593343;mark1;48.20824;mark2;-3.03862;mark3
mark0;8604241;mark1;44.1874;mark2;2.48638;mark3
mark0;8618368;mark1;44.025;mark2;1.416;mark3
mark0;8624106;mark1;43.65044;mark2;1.46204;mark3
mark0;8624447;mark1;49.35267;mark2;0.92924;mark3
mark0;8625910;mark1;44.536;mark2;0.137;mark3
mark0;8647931;mark1;44.205;mark2;1.698;mark3
mark0;8648934;mark1;43.72298;mark2;0.97823;mark3
mark0;8660903;mark1;44.206;mark2;1.698;mark3
mark0;8661053;mark1;44.207;mark2;1.695;mark3
mark0;8662758;mark1;43.748;mark2;0.892;mark3
mark0;8706622;mark1;43.07739;mark2;0.16975;mark3
mark0;8711700;mark1;44.23649;mark2;1.47719;mark3
mark0;8714035;mark1;44.317;mark2;1.174;mark3
mark0;8727260;mark1;44.92;mark2;-0.495;mark3
mark0;8737852;mark1;44.29938;mark2;0.9858;mark3
mark0;8750662;mark1;44.01381;mark2;1.36222;mark3
mark0;8751792;mark1;43.99977;mark2;1.02714;mark3
mark0;8754359;mark1;44.38;mark2;2.10663;mark3
mark0;8772513;mark1;44.13678;mark2;2.18569;mark3
mark0;8776527;mark1;43.78069;mark2;1.62461;mark3
mark0;8821591;mark1;48.06825;mark2;-2.96909;mark3
mark0;8851676;mark1;44.04034;mark2;1.89174;mark3
mark0;8858527;mark1;44.478;mark2;1.752;mark3
mark0;8858565;mark1;44.28229;mark2;2.20988;mark3
mark0;8863599;mark1;48.175;mark2;-2.756;mark3
mark0;8871360;mark1;43.65104;mark2;1.14874;mark3
mark0;8962780;mark1;43.95248;mark2;0.96053;mark3
mark0;8965085;mark1;48.283;mark2;-3.069;mark3
mark0;8966681;mark1;44.45886;mark2;2.29954;mark3
mark0;8966902;mark1;43.65139;mark2;1.50329;mark3
mark0;8981609;mark1;43.60062;mark2;1.48595;mark3
mark0;9025977;mark1;44.37621;mark2;1.70024;mark3
mark0;9028882;mark1;43.73294;mark2;1.40234;mark3
mark0;9054362;mark1;43.71538;mark2;1.1577;mark3
mark0;9067058;mark1;43.84094;mark2;0.72648;mark3
mark0;9073590;mark1;44.82378;mark2;0.01646;mark3
mark0;9108767;mark1;43.9333;mark2;0.78936;mark3
mark0;9109596;mark1;43.96012;mark2;1.00049;mark3
mark0;9112715;mark1;43.06549;mark2;0.14715;mark3
mark0;9114697;mark1;43.74527;mark2;1.76387;mark3
mark0;9121032;mark1;44.857;mark2;0.138;mark3
mark0;9127366;mark1;43.71517;mark2;1.16048;mark3
mark0;9142924;mark1;44.08844;mark2;1.14641;mark3
mark0;9152496;mark1;43.837;mark2;0.848;mark3
mark0;9160089;mark1;44.35566;mark2;1.10891;mark3
mark0;9208486;mark1;44.105;mark2;1.088;mark3
mark0;9211166;mark1;44.28878;mark2;2.0468;mark3
mark0;9212856;mark1;44.93203;mark2;-0.50949;mark3
mark0;9213529;mark1;44.01344;mark2;1.36361;mark3
mark0;9213551;mark1;44.01329;mark2;1.36412;mark3
mark0;9224635;mark1;44.36313;mark2;2.02883;mark3
mark0;9227159;mark1;43.69076;mark2;1.23151;mark3
mark0;9227319;mark1;43.636;mark2;1.385;mark3
mark0;9234051;mark1;44.57878;mark2;1.34808;mark3
mark0;9234293;mark1;44.63806;mark2;1.21586;mark3
mark0;9271925;mark1;44.1499;mark2;1.03625;mark3
mark0;9274353;mark1;43.95305;mark2;0.95827;mark3
mark0;9276883;mark1;44.20436;mark2;1.23905;mark3
mark0;9290126;mark1;43.06247;mark2;0.15971;mark3
mark0;9292185;mark1;43.95301;mark2;0.95849;mark3
mark0;9293068;mark1;43.77888;mark2;1.63266;mark3
mark0;9305166;mark1;43.61765;mark2;1.45821;mark3
mark0;9330047;mark1;44.857;mark2;0.139;mark3
mark0;9374693;mark1;43.30719;mark2;1.53439;mark3
mark0;9383229;mark1;44.09215;mark2;1.21524;mark3
mark0;9396101;mark1;44.37648;mark2;1.70174;mark3
mark0;9397959;mark1;43.93508;mark2;0.61988;mark3
mark0;9398352;mark1;43.93488;mark2;0.62033;mark3
mark0;9400244;mark1;44.37667;mark2;1.70171;mark3
mark0;9400567;mark1;43.93353;mark2;0.62001;mark3
mark0;9400895;mark1;44.37582;mark2;1.70201;mark3
mark0;9405117;mark1;44.97585;mark2;-0.38189;mark3
mark0;9406281;mark1;43.93362;mark2;0.61983;mark3
mark0;9430304;mark1;44.42022;mark2;0.8432;mark3
mark0;9438140;mark1;43.45759;mark2;1.32443;mark3
mark0;9443015;mark1;43.73017;mark2;1.90968;mark3
mark0;9454970;mark1;45.71361;mark2;0.2056;mark3
mark0;9459628;mark1;44.01214;mark2;1.36415;mark3
mark0;9473637;mark1;48.07256;mark2;-3.18145;mark3
mark0;9492217;mark1;44.2068;mark2;1.26588;mark3
mark0;9518634;mark1;44.041;mark2;1.715;mark3
mark0;9524762;mark1;43.63234;mark2;1.23359;mark3
mark0;9537450;mark1;43.47054;mark2;1.55538;mark3
mark0;9554021;mark1;44.10541;mark2;1.08543;mark3
mark0;9581713;mark1;43.96364;mark2;1.82054;mark3
mark0;9585154;mark1;43.847;mark2;1.806;mark3
mark0;9606361;mark1;43.75489;mark2;1.10145;mark3
mark0;9606905;mark1;43.75579;mark2;1.09958;mark3
mark0;9608011;mark1;43.75349;mark2;1.10008;mark3
mark0;9619364;mark1;44.99903;mark2;-0.44186;mark3
mark0;9620571;mark1;43.18938;mark2;0.16484;mark3
mark0;9621428;mark1;44.3932;mark2;0.80761;mark3
mark0;9622816;mark1;48.206;mark2;-3.13772;mark3
mark0;9624155;mark1;48.20595;mark2;-3.13746;mark3
mark0;9656861;mark1;44.01782;mark2;1.35372;mark3
mark0;9689204;mark1;45.66622;mark2;0.09347;mark3
mark0;9703017;mark1;45.66057;mark2;0.16943;mark3
mark0;9710972;mark1;44.40017;mark2;2.03848;mark3
mark0;9719915;mark1;43.85049;mark2;1.65428;mark3
mark0;9724949;mark1;44.19429;mark2;1.36201;mark3
mark0;9729558;mark1;43.46552;mark2;1.33733;mark3
